node_id_from,node_id_to,cost,cost_0,alpha,beta,long_from,lat_from,long_to,lat_to,flow_capacity
4,36,3.84799997192,3.84799997192,0.55,5.5,150.85409230258085,-33.798172952325345,150.84444174786586,-33.741642913124146,4217.94872101687
9,36,9.107999856000001,9.107999856000001,1.0,5.0,150.78506930394798,-33.6407544851459,150.84444174786586,-33.741642913124146,1000.0
13,36,4.701700233650401,4.701700233650401,0.1,6.0,150.94633078758443,-33.74510398325168,150.84444174786586,-33.741642913124146,3119.22292593298
38,36,4.475999974800001,4.475999974800001,1.0,5.0,150.79178906392266,-33.78818059606899,150.84444174786586,-33.741642913124146,2000.0
60,36,8.6999999388,8.6999999388,1.0,5.0,150.893867547922,-33.6623586907001,150.84444174786586,-33.741642913124146,1000.0
75,36,5.987999976,5.987999976,1.0,5.0,150.90861991056045,-33.77077035996871,150.84444174786586,-33.741642913124146,2000.0
4,38,3.5039999534,3.5039999534,0.55,5.5,150.85409230258085,-33.798172952325345,150.7917466023217,-33.78823995366981,6823.83419496429
22,38,9.372000024,9.372000024,1.0,5.0,150.85516727889814,-33.872452551190825,150.7917466023217,-33.78823995366981,1000.0
30,38,6.020821916836844,6.020821916836844,0.55,5.5,150.70153628087286,-33.767386156881635,150.7917466023217,-33.78823995366981,7350.69239610431
36,38,4.475999974800001,4.475999974800001,1.0,5.0,150.8445477431561,-33.741650578115,150.7917466023217,-33.78823995366981,2000.0
23,5,2.4599999616,2.4599999616,1.0,5.0,151.10109300778302,-33.814963993221305,151.1309436174328,-33.787834499784736,3000.0
35,5,4.21000002,4.21000002,0.55,5.5,151.0650960102194,-33.759380042101014,151.1309436174328,-33.787834499784736,5661.32723643628
46,5,3.6120000096,3.6120000096,1.0,5.0,151.1469987917078,-33.747116425449086,151.1309436174328,-33.787834499784736,3000.0
51,5,3.5973333502666662,3.5973333502666662,0.7000000000000001,5.333333333333333,151.1769123666281,-33.81027163069877,151.1309436174328,-33.787834499784736,6944.70900348196
5,23,2.4599999616,2.4599999616,1.0,5.0,151.13088477537065,-33.78783780432405,151.10109300778296,-33.8149639932213,3000.0
32,23,3.9599999880000003,3.9599999880000003,1.0,5.0,151.1468026560306,-33.840722296181006,151.10109300778296,-33.8149639932213,2824.2424194674
35,23,2.399999952,2.399999952,1.0,5.0,151.0650960102194,-33.759380042101014,151.10109300778296,-33.8149639932213,2000.0
57,23,3.2579999814,3.2579999814,1.0,5.0,151.05771908420652,-33.8090560486068,151.10109300778296,-33.8149639932213,4310.69340215946
64,23,6.785999974,6.785999974,0.55,5.5,151.07819808393887,-33.860820246385494,151.10109300778296,-33.8149639932213,5116.24999894375
5,35,4.209999974,4.209999974,0.55,5.5,151.13088477537065,-33.78783780432405,151.06506023963402,-33.75942108976387,6655.03000389153
17,35,8.519999974800001,8.519999974800001,1.0,5.0,151.0342327405014,-33.66551880740824,151.06506023963402,-33.75942108976387,1615.4929566092
21,35,5.664000013200001,5.664000013200001,1.0,5.0,151.1099690170203,-33.718645501602865,151.06506023963402,-33.75942108976387,3000.0
23,35,2.399999952,2.399999952,1.0,5.0,151.10109300778302,-33.814963993221305,151.06506023963402,-33.75942108976387,2000.0
33,35,4.305471437824985,4.305471437824985,0.55,5.5,151.00124546608743,-33.753074401695564,151.06506023963402,-33.75942108976387,5181.92397872515
57,35,2.652000036,2.652000036,1.0,5.0,151.05771908420652,-33.8090560486068,151.06506023963402,-33.75942108976387,2000.0
66,35,4.956000024,4.956000024,1.0,5.0,151.0201349937524,-33.80565614791729,151.06506023963402,-33.75942108976387,2089.58837729013
5,46,3.6120000096,3.6120000096,1.0,5.0,151.13088477537065,-33.78783780432405,151.14699888407984,-33.74711213285547,3000.0
19,46,6.3840000372,6.3840000372,1.0,5.0,151.19595732382848,-33.79106353019598,151.14699888407984,-33.74711213285547,2505.63909498594
21,46,3.7920000024,3.7920000024,1.0,5.0,151.1099690170203,-33.718645501602865,151.14699888407984,-33.74711213285547,3000.0
72,46,18.227999964000002,18.227999964000002,1.0,5.0,151.11395525955646,-33.68132819695988,151.14699888407984,-33.74711213285547,1000.0
78,46,4.872000072,4.872000072,0.1,6.0,151.22116854947149,-33.6924828469722,151.14699888407984,-33.74711213285547,3990.1477784707204
5,51,3.589333291333333,3.589333291333333,0.7000000000000001,5.333333333333333,151.13088477537065,-33.78783780432405,151.1769249825815,-33.81018615139658,6351.85185414523
19,51,1.7520000114000003,1.7520000114000003,1.0,5.0,151.19595732382848,-33.79106353019598,151.1769249825815,-33.81018615139658,5000.0
32,51,3.3960000239999997,3.3960000239999997,1.0,5.0,151.1468026560306,-33.840722296181006,151.1769249825815,-33.81018615139658,2000.0
42,51,2.5799999961999998,2.5799999961999998,0.55,5.5,151.21170203773704,-33.831759151016456,151.1769249825815,-33.81018615139658,7382.71605199855
16,6,8.466000048000001,8.466000048000001,1.0,5.0,150.61953012659,-34.18164367834997,150.70032736933453,-34.14905329289731,2000.0
24,6,6.180000252,6.180000252,1.0,5.0,150.73269801802024,-34.05099416380232,150.70032736933453,-34.14905329289731,1310.67961839947
67,6,10.319999868,10.319999868,1.0,5.0,150.6904692800095,-34.23216342790684,150.70032736933453,-34.14905329289731,1000.0
71,6,15.036000084000001,15.036000084000001,1.0,5.0,150.79430517125428,-34.06740555347495,150.70032736933453,-34.14905329289731,1000.0
6,16,8.466000048000001,8.466000048000001,1.0,5.0,150.70032736933453,-34.14905329289731,150.61953012659004,-34.18164367834997,2000.0
18,16,19.716000144000002,19.716000144000002,1.0,5.0,150.4968089398905,-34.07575352090612,150.61953012659004,-34.18164367834997,1000.0
67,16,5.316,5.316,1.0,5.0,150.6904692800095,-34.23216342790684,150.61953012659004,-34.18164367834997,1374.71783295711
6,24,6.180000252,6.180000252,1.0,5.0,150.70032736933453,-34.14905329289731,150.7331854709915,-34.05076948402157,1310.67961839947
18,24,21.82799976,21.82799976,1.0,5.0,150.4968089398905,-34.07575352090612,150.7331854709915,-34.05076948402157,1000.0
68,24,14.603999867999999,14.603999867999999,1.0,5.0,150.731762494932,-33.939902256718504,150.7331854709915,-34.05076948402157,1131.4708302762401
71,24,3.563999988,3.563999988,1.0,5.0,150.79430517125428,-34.06740555347495,150.7331854709915,-34.05076948402157,2000.0
79,24,16.259999856,16.259999856,1.0,5.0,150.84992850222298,-33.92985679411409,150.7331854709915,-34.05076948402157,1144.6494485135001
6,67,10.319999868,10.319999868,1.0,5.0,150.70032736933453,-34.14905329289731,150.69075734126687,-34.23239430550012,1000.0
16,67,5.316,5.316,1.0,5.0,150.61953012659,-34.18164367834997,150.69075734126687,-34.23239430550012,1374.71783295711
40,67,7.57199988,7.57199988,1.0,5.0,150.78605687820377,-34.20540634395875,150.69075734126687,-34.23239430550012,1000.0
71,67,17.7420678929271,17.7420678929271,0.1,6.0,150.79430517125428,-34.06740555347495,150.69075734126687,-34.23239430550012,3066.7961648294104
47,7,7.7039999975999995,7.7039999975999995,1.0,5.0,151.03488791544868,-33.92663578278061,151.02104945473755,-33.83111897578332,3000.0
53,7,2.3320000160000003,2.3320000160000003,0.55,5.5,150.9830216403038,-33.803075947382446,151.02104945473755,-33.83111897578332,7342.436979873521
57,7,2.195999988,2.195999988,1.0,5.0,151.05771908420652,-33.8090560486068,151.02104945473755,-33.83111897578332,3000.0
64,7,2.274730778716715,2.274730778716715,0.55,5.5,151.07819808393887,-33.860820246385494,151.02104945473755,-33.83111897578332,6626.70911671478
65,7,9.047999904,9.047999904,1.0,5.0,150.96479774444683,-33.89207389684701,151.02104945473755,-33.83111897578332,2931.03448335315
66,7,0.44800000799999995,0.44800000799999995,0.1,6.0,151.0201349937524,-33.80565614791729,151.02104945473755,-33.83111897578332,4500.0
7,53,3.041698632954775,3.041698632954775,0.55,5.5,151.02106419929135,-33.831086421927466,150.9830696723766,-33.80313781760191,7107.12286862181
13,53,4.7999999639999995,4.7999999639999995,1.0,5.0,150.94633078758443,-33.74510398325168,150.9830696723766,-33.80313781760191,2349.999997625
28,53,3.470210480169825,3.470210480169825,0.55,5.5,150.91272654758998,-33.80308445160977,150.9830696723766,-33.80313781760191,7752.26739094226
33,53,3.383999976,3.383999976,1.0,5.0,151.00124546608743,-33.753074401695564,150.9830696723766,-33.80313781760191,2468.08510615663
49,53,5.904000036,5.904000036,1.0,5.0,150.93037879819803,-33.8572186631437,150.9830696723766,-33.80313781760191,3000.0
66,53,1.6200000060000002,1.6200000060000002,1.0,5.0,151.0201349937524,-33.80565614791729,150.9830696723766,-33.80313781760191,5479.452058359921
7,57,2.195999988,2.195999988,1.0,5.0,151.02106419929135,-33.831086421927466,151.05771908420655,-33.8090560486068,3000.0
23,57,3.2579999814,3.2579999814,1.0,5.0,151.10109300778302,-33.814963993221305,151.05771908420655,-33.8090560486068,4180.53467200072
35,57,2.652000036,2.652000036,1.0,5.0,151.0650960102194,-33.759380042101014,151.05771908420655,-33.8090560486068,2000.0
66,57,3.1800000144,3.1800000144,1.0,5.0,151.0201349937524,-33.80565614791729,151.05771908420655,-33.8090560486068,5461.65911513579
7,65,9.047999904,9.047999904,1.0,5.0,151.02106419929135,-33.831086421927466,150.9647977444468,-33.892073896847,2933.6870006226695
11,65,3.9359999808,3.9359999808,1.0,5.0,150.92446601399436,-33.92931300719187,150.9647977444468,-33.892073896847,5000.0
45,65,6.240000048,6.240000048,1.0,5.0,150.98264512934995,-33.949415277894765,150.9647977444468,-33.892073896847,1000.0
47,65,7.78799997,7.78799997,1.0,5.0,151.03488791544868,-33.92663578278061,150.9647977444468,-33.892073896847,3000.0
49,65,6.095999976,6.095999976,1.0,5.0,150.93037879819803,-33.8572186631437,150.9647977444468,-33.892073896847,2210.6299201205898
7,66,0.44800000799999995,0.44800000799999995,0.1,6.0,151.02106419929135,-33.831086421927466,151.02018606609704,-33.80561617487545,4500.0
35,66,4.956000024,4.956000024,1.0,5.0,151.0650960102194,-33.759380042101014,151.02018606609704,-33.80561617487545,2089.58837729013
53,66,1.6200000060000002,1.6200000060000002,1.0,5.0,150.9830216403038,-33.803075947382446,151.02018606609704,-33.80561617487545,5479.452058359921
57,66,3.1800000144,3.1800000144,1.0,5.0,151.05771908420652,-33.8090560486068,151.02018606609704,-33.80561617487545,5461.65911513579
17,8,15.240000144000001,15.240000144000001,1.0,5.0,151.0342327405014,-33.66551880740824,151.15073054682412,-33.62139842851911,1000.0
56,8,20.19599976,20.19599976,1.0,5.0,151.197579684116,-33.5453324287992,151.15073054682412,-33.62139842851911,1000.0
72,8,5.9519999352,5.9519999352,0.55,5.5,151.11395525955646,-33.68132819695988,151.15073054682412,-33.62139842851911,6500.0
8,17,15.240000144000001,15.240000144000001,1.0,5.0,151.15078357220904,-33.621390628416314,151.0342327405014,-33.66551880740825,1000.0
20,17,24.19200024,24.19200024,1.0,5.0,150.9792825622545,-33.47969204408375,151.0342327405014,-33.66551880740825,1000.0
33,17,6.876,6.876,1.0,5.0,151.00124546608743,-33.753074401695564,151.0342327405014,-33.66551880740825,1120.41884991274
35,17,8.519999974800001,8.519999974800001,1.0,5.0,151.0650960102194,-33.759380042101014,151.0342327405014,-33.66551880740825,1526.76056198056
72,17,10.104000156,10.104000156,1.0,5.0,151.11395525955646,-33.68132819695988,151.0342327405014,-33.66551880740825,1000.0
8,56,9.39599976,9.39599976,1.0,5.0,151.15078357220904,-33.621390628416314,151.197579684116,-33.5453324287992,1000.0
8,72,5.9439999392,5.9439999392,0.55,5.5,151.15078357220904,-33.621390628416314,151.11385172536106,-33.68131534955168,6500.0
17,72,10.104000156,10.104000156,1.0,5.0,151.0342327405014,-33.66551880740824,151.11385172536106,-33.68131534955168,1000.0
21,72,3.7520000006000003,3.7520000006000003,0.55,5.5,151.1099690170203,-33.718645501602865,151.11385172536106,-33.68131534955168,6571.8232016376205
46,72,18.227999964000002,18.227999964000002,1.0,5.0,151.1469987917078,-33.747116425449086,151.11385172536106,-33.68131534955168,1000.0
36,9,9.107999856000001,9.107999856000001,1.0,5.0,150.8445477431561,-33.741650578115,150.785069303948,-33.640754485145905,1000.0
41,9,5.075999964,5.075999964,1.0,5.0,150.8277090487021,-33.61723160063633,150.785069303948,-33.640754485145905,1189.12529212146
52,9,6.14399988,6.14399988,1.0,5.0,150.7533232650408,-33.599879881329755,150.785069303948,-33.640754485145905,1000.0
59,9,9.144,9.144,1.0,5.0,150.71032898871636,-33.713067523408796,150.785069303948,-33.640754485145905,1000.0
9,41,5.075999964,5.075999964,1.0,5.0,150.78506930394798,-33.6407544851459,150.82770904870208,-33.61723160063632,1189.12529212146
20,41,26.052000275999998,26.052000275999998,1.0,5.0,150.9792825622545,-33.47969204408375,150.82770904870208,-33.61723160063632,1000.0
52,41,6.4319999039999995,6.4319999039999995,1.0,5.0,150.7533232650408,-33.599879881329755,150.82770904870208,-33.61723160063632,1026.1194033749198
60,41,8.244000024,8.244000024,1.0,5.0,150.893867547922,-33.6623586907001,150.82770904870208,-33.61723160063632,2000.0
70,41,11.687999844,11.687999844,1.0,5.0,150.828999091657,-33.5272435278197,150.82770904870208,-33.61723160063632,1000.0
9,52,6.14399988,6.14399988,1.0,5.0,150.78506930394798,-33.6407544851459,150.75332326504076,-33.59987988132976,1000.0
41,52,6.4319999039999995,6.4319999039999995,1.0,5.0,150.8277090487021,-33.61723160063633,150.75332326504076,-33.59987988132976,1026.1194033749198
43,52,10.76400012,10.76400012,1.0,5.0,150.67596106775102,-33.5480888320411,150.75332326504076,-33.59987988132976,1000.0
59,52,21.3600000774,21.3600000774,1.0,5.0,150.71032898871636,-33.713067523408796,150.75332326504076,-33.59987988132976,2007.1061984946
9,59,9.144,9.144,1.0,5.0,150.78506930394798,-33.6407544851459,150.71032898871638,-33.713067523408796,1000.0
30,59,2.9160000054,2.9160000054,1.0,5.0,150.70153628087286,-33.767386156881635,150.71032898871638,-33.713067523408796,4180.17042075088
52,59,21.3600000774,21.3600000774,1.0,5.0,150.7533232650408,-33.599879881329755,150.71032898871638,-33.713067523408796,2007.1061984946
31,10,4.104000036,4.104000036,1.0,5.0,151.08928826174503,-33.94249872021191,151.03174049257805,-33.96923888703734,2640.35087449985
45,10,6.000000036,6.000000036,1.0,5.0,150.98264512934995,-33.949415277894765,151.03174049257805,-33.96923888703734,1000.0
47,10,3.4199999639999996,3.4199999639999996,1.0,5.0,151.03488791544868,-33.92663578278061,151.03174049257805,-33.96923888703734,2168.4210508956603
58,10,5.075999892,5.075999892,1.0,5.0,151.02144670755308,-34.02076802121151,151.03174049257805,-33.96923888703734,2000.0
10,45,6.000000036,6.000000036,1.0,5.0,151.03174481635352,-33.96923503566577,150.98264512935003,-33.949415277894765,1000.0
11,45,4.377799990094815,4.377799990094815,0.55,5.5,150.92446601399436,-33.92931300719187,150.98264512935003,-33.949415277894765,6211.65967869666
47,45,3.5868057267258,3.5868057267258,0.55,5.5,151.03488791544868,-33.92663578278061,150.98264512935003,-33.949415277894765,6475.81678449778
65,45,6.240000048,6.240000048,1.0,5.0,150.96479774444683,-33.89207389684701,150.98264512935003,-33.949415277894765,1000.0
10,58,5.075999892,5.075999892,1.0,5.0,151.03174481635352,-33.96923503566577,151.02146031010335,-34.0208043060994,2000.0
29,58,6.108000024,6.108000024,1.0,5.0,150.99095841338,-34.06671827822625,151.02146031010335,-34.0208043060994,1271.11983979914
63,58,4.175999976,4.175999976,1.0,5.0,151.07031733605697,-34.03272061602763,151.02146031010335,-34.0208043060994,2000.0
22,11,4.3259999634,4.3259999634,1.0,5.0,150.85516727889814,-33.872452551190825,150.92440810598066,-33.92934439413635,4561.48492129726
27,11,3.42200002,3.42200002,0.55,5.5,150.8788151222352,-33.954671876611634,150.92440810598066,-33.92934439413635,6000.0
29,11,19.403999904000003,19.403999904000003,1.0,5.0,150.99095841338,-34.06671827822625,150.92440810598066,-33.92934439413635,1291.28015048252
45,11,4.3521110638364195,4.3521110638364195,0.55,5.5,150.98264512934995,-33.949415277894765,150.92440810598066,-33.92934439413635,6236.32714630067
49,11,4.992000012,4.992000012,1.0,5.0,150.93037879819803,-33.8572186631437,150.92440810598066,-33.92934439413635,2177.88461736085
65,11,3.9359999808,3.9359999808,1.0,5.0,150.96479774444683,-33.89207389684701,150.92440810598066,-33.92934439413635,5000.0
79,11,7.8239998848,7.8239998848,1.0,5.0,150.84992850222298,-33.92985679411409,150.92440810598066,-33.92934439413635,2000.0
11,27,3.35000002,3.35000002,0.55,5.5,150.92446601399436,-33.92931300719187,150.87886603763633,-33.954746010431094,6000.0
