node_id_from,node_id_to,cost,cost_0,alpha,beta,long_from,lat_from,long_to,lat_to,flow_capacity
49,6,15.1440001368,15.1440001368,1.0,5.0,150.65954033838685,-33.76463588425669,150.68069821994774,-33.86824954154592,1049.9207621481
54,6,10.39200012,10.39200012,1.0,5.0,150.731762494932,-33.939902256718504,150.68069821994774,-33.86824954154592,1000.0
6,15,12.444000132000001,12.444000132000001,1.0,5.0,150.68069821994774,-33.868249541545914,150.85189217814653,-33.870157469245335,1000.0
10,15,9.372000024,9.372000024,1.0,5.0,150.79178906392266,-33.78818059606899,150.85189217814653,-33.870157469245335,1000.0
26,15,5.536860838728245,5.536860838728245,0.55,5.5,150.85409230258085,-33.798172952325345,150.85189217814653,-33.870157469245335,4224.83606425656
48,15,5.8407000060000005,5.8407000060000005,1.0,5.0,150.94257978767277,-33.876061474420986,150.85189217814653,-33.870157469245335,3181.33037553152
51,15,3.3310707240151802,3.3310707240151802,0.7000000000000001,5.333333333333333,150.85839240657683,-33.92493461802784,150.85189217814653,-33.870157469245335,7141.00084421694
6,19,11.268000048,11.268000048,1.0,5.0,150.68069821994774,-33.868249541545914,150.70576980687164,-33.74123274076508,1099.0415341893902
10,19,6.059711784596271,6.059711784596271,0.55,5.5,150.79178906392266,-33.78818059606899,150.70576980687164,-33.74123274076508,7309.434456011771
12,19,17.2880000516,17.2880000516,1.0,5.0,150.7633483299588,-33.6127876509559,150.70576980687164,-33.74123274076508,3007.1061984946
49,19,3.8604961422120336,3.8604961422120336,0.7000000000000001,5.333333333333333,150.65954033838685,-33.76463588425669,150.70576980687164,-33.74123274076508,8151.3607214981
6,49,15.1440001368,15.1440001368,1.0,5.0,150.68069821994774,-33.868249541545914,150.65954033838685,-33.764635884256705,1049.9207621481
19,49,3.848993949173153,3.848993949173153,0.7000000000000001,5.333333333333333,150.70576980687161,-33.741232740765085,150.65954033838685,-33.764635884256705,8130.681370045781
32,7,10.104000156,10.104000156,1.0,5.0,151.0342327405014,-33.66551880740824,151.1118209482643,-33.70109201146643,1000.0
37,7,5.664000013200001,5.664000013200001,1.0,5.0,151.0650960102194,-33.759380042101014,151.1118209482643,-33.70109201146643,3000.0
45,7,11.0099999832,11.0099999832,1.0,5.0,151.1469987917078,-33.747116425449086,151.1118209482643,-33.70109201146643,3674.05063311769
55,7,5.9439999392,5.9439999392,0.55,5.5,151.1479697385144,-33.63327856922195,151.1118209482643,-33.70109201146643,6500.0
7,32,10.104000156,10.104000156,1.0,5.0,151.11184489586083,-33.70108441706498,151.0342327405014,-33.66551880740825,1000.0
11,32,15.240000144000001,15.240000144000001,1.0,5.0,151.16004756664654,-33.59576824729515,151.0342327405014,-33.66551880740825,1000.0
27,32,24.19200024,24.19200024,1.0,5.0,150.9792825622545,-33.47969204408375,151.0342327405014,-33.66551880740825,1000.0
37,32,8.519999974800001,8.519999974800001,1.0,5.0,151.0650960102194,-33.759380042101014,151.0342327405014,-33.66551880740825,1526.76056198056
52,32,6.876,6.876,1.0,5.0,151.00124546608743,-33.753074401695564,151.0342327405014,-33.66551880740825,1120.41884991274
7,55,5.9519999352,5.9519999352,0.55,5.5,151.11184489586083,-33.70108441706498,151.14793107205472,-33.63326411681225,6500.0
11,55,3.73866672,3.73866672,0.7000000000000001,5.333333333333333,151.16004756664654,-33.59576824729515,151.14793107205472,-33.63326411681225,7843.13725168205
29,8,3.9369999771999993,3.9369999771999993,0.775,5.25,151.1475439052453,-33.94773897510431,151.0881444246262,-33.93977470590084,8880.01594370754
34,8,4.104000036,4.104000036,1.0,5.0,151.03174481635352,-33.96923503566577,151.0881444246262,-33.93977470590084,2640.35087449985
36,8,2.111999988,2.111999988,1.0,5.0,151.07739273702276,-33.87019512491017,151.0881444246262,-33.93977470590084,2000.0
44,8,3.8640000108,3.8640000108,1.0,5.0,151.11730271852275,-33.998145263485526,151.0881444246262,-33.93977470590084,2406.8322969995397
53,8,3.2760000095999997,3.2760000095999997,1.0,5.0,151.14346321576653,-33.88778305078269,151.0881444246262,-33.93977470590084,2000.0
58,8,2.15151428357449,2.15151428357449,0.82,5.2,151.03898303118194,-33.92377893458613,151.0881444246262,-33.93977470590084,12317.365258612761
8,34,4.104000036,4.104000036,1.0,5.0,151.08813489986295,-33.939757026047964,151.03174049257805,-33.96923888703734,2640.35087449985
13,34,5.075999892,5.075999892,1.0,5.0,151.03977319324204,-34.02525024426756,151.03174049257805,-33.96923888703734,2000.0
42,34,6.000000036,6.000000036,1.0,5.0,150.98264512934995,-33.949415277894765,151.03174049257805,-33.96923888703734,1000.0
58,34,3.4199999639999996,3.4199999639999996,1.0,5.0,151.03898303118194,-33.92377893458613,151.03174049257805,-33.96923888703734,2168.4210508956603
8,44,3.8640000108,3.8640000108,1.0,5.0,151.08813489986295,-33.939757026047964,151.11730271852275,-33.998145263485526,2406.8322969995397
13,44,4.7759999172,4.7759999172,1.0,5.0,151.03977319324204,-34.02525024426756,151.11730271852275,-33.998145263485526,3000.0
24,44,3.737419978,3.737419978,0.55,5.5,151.12383041280006,-34.03813641840657,151.11730271852275,-33.998145263485526,7224.80018656439
29,44,3.8879999796000004,3.8879999796000004,1.0,5.0,151.1475439052453,-33.94773897510431,151.11730271852275,-33.998145263485526,7000.0
18,9,2.5549999998,2.5549999998,0.775,5.25,151.1838652875107,-33.80325914956283,151.20997285976344,-33.83245312331072,11345.67900864007
33,9,2.0599999684,2.0599999684,0.1,6.0,151.19366151364946,-33.87547145005256,151.20997285976344,-33.83245312331072,7500.0
40,9,2.8440000060000004,2.8440000060000004,1.0,5.0,151.26230790039324,-33.80545320676786,151.20997285976344,-33.83245312331072,3000.0
15,10,9.372000024,9.372000024,1.0,5.0,150.85178599934846,-33.87039605406204,150.7917466023217,-33.78823995366981,1000.0
19,10,6.020821916836844,6.020821916836844,0.55,5.5,150.70576980687161,-33.741232740765085,150.7917466023217,-33.78823995366981,7350.69239610431
26,10,3.5039999534,3.5039999534,0.55,5.5,150.85409230258085,-33.798172952325345,150.7917466023217,-33.78823995366981,6823.83419496429
59,10,4.475999974800001,4.475999974800001,1.0,5.0,150.8445477431561,-33.741650578115,150.7917466023217,-33.78823995366981,2000.0
10,26,3.5199999934,3.5199999934,0.55,5.5,150.79178906392266,-33.78818059606899,150.8538944104161,-33.798015890736664,6823.83419496429
15,26,5.429999975345285,5.429999975345285,0.55,5.5,150.85178599934846,-33.87039605406204,150.8538944104161,-33.798015890736664,4307.445716207801
47,26,3.373741934359,3.373741934359,0.55,5.5,150.91272654758998,-33.80308445160977,150.8538944104161,-33.798015890736664,6757.212711835381
59,26,4.047999963920001,4.047999963920001,0.55,5.5,150.8445477431561,-33.741650578115,150.8538944104161,-33.798015890736664,4217.94872101687
32,11,15.240000144000001,15.240000144000001,1.0,5.0,151.0342327405014,-33.66551880740824,151.15997969230122,-33.59580732323793,1000.0
